BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#45'
	and p_type not like 'STANDARD PLATED%'
	and p_size in (10, 28, 50, 15, 25, 39, 36, 3)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#55   | ECONOMY BRUSHED COPPER    |     28 |          636
 Brand#12   | MEDIUM POLISHED NICKEL    |      3 |          607
 Brand#22   | ECONOMY BURNISHED BRASS   |     39 |          600
 Brand#24   | STANDARD POLISHED STEEL   |     39 |          591
 Brand#14   | STANDARD ANODIZED NICKEL  |     15 |          584
 Brand#31   | PROMO PLATED NICKEL       |     28 |          584
 Brand#54   | LARGE BURNISHED STEEL     |     36 |          584
 Brand#41   | MEDIUM BRUSHED COPPER     |     15 |          583
 Brand#21   | PROMO POLISHED TIN        |     36 |          579
 Brand#32   | SMALL ANODIZED NICKEL     |     15 |          576
 Brand#32   | STANDARD BURNISHED STEEL  |     36 |          576
 Brand#55   | LARGE BURNISHED STEEL     |     10 |          576
 Brand#25   | ECONOMY POLISHED BRASS    |     36 |          575
 Brand#12   | MEDIUM BURNISHED STEEL    |     36 |          572
 Brand#15   | MEDIUM BRUSHED BRASS      |     39 |          572
 Brand#25   | LARGE ANODIZED NICKEL     |      3 |          572
 Brand#51   | SMALL PLATED STEEL        |     36 |          572
 Brand#34   | ECONOMY ANODIZED COPPER   |     15 |          571
 Brand#34   | ECONOMY PLATED STEEL      |     28 |          571
 Brand#44   | LARGE POLISHED NICKEL     |     39 |          571
 Brand#15   | SMALL ANODIZED STEEL      |     36 |          570
 Brand#41   | STANDARD BRUSHED STEEL    |     25 |          568
 Brand#42   | MEDIUM POLISHED TIN       |     25 |          568
 Brand#43   | SMALL BRUSHED STEEL       |     39 |          568
 Brand#52   | LARGE POLISHED NICKEL     |     15 |          568
 Brand#34   | SMALL ANODIZED BRASS      |     28 |          564
 Brand#41   | SMALL PLATED COPPER       |      3 |          564
 Brand#11   | ECONOMY PLATED NICKEL     |     25 |          563
 Brand#23   | ECONOMY PLATED NICKEL     |      3 |          563
 Brand#54   | PROMO BRUSHED COPPER      |     36 |          563
 Brand#41   | ECONOMY ANODIZED STEEL    |     28 |          560
 Brand#41   | PROMO BRUSHED STEEL       |     36 |          560
 Brand#15   | PROMO BRUSHED NICKEL      |     39 |          559
 Brand#24   | SMALL ANODIZED NICKEL     |      3 |          559
 Brand#31   | ECONOMY POLISHED TIN      |     50 |          559
 Brand#25   | SMALL ANODIZED BRASS      |     50 |          556
 Brand#31   | PROMO BURNISHED COPPER    |     25 |          556
 Brand#34   | MEDIUM BURNISHED COPPER   |      3 |          556
 Brand#41   | LARGE POLISHED STEEL      |     50 |          556
 Brand#31   | PROMO ANODIZED TIN        |      3 |          555
 Brand#13   | PROMO POLISHED BRASS      |     39 |          552
 Brand#22   | SMALL POLISHED NICKEL     |     36 |          552
 Brand#23   | PROMO POLISHED NICKEL     |     50 |          552
 Brand#34   | SMALL PLATED NICKEL       |      3 |          552
 Brand#34   | SMALL PLATED TIN          |     50 |          552
 Brand#42   | MEDIUM PLATED NICKEL      |     50 |          552
 Brand#51   | MEDIUM BRUSHED STEEL      |      3 |          552
 Brand#53   | SMALL BRUSHED NICKEL      |      3 |          552
 Brand#54   | ECONOMY PLATED BRASS      |     25 |          552
 Brand#54   | PROMO BURNISHED COPPER    |     15 |          552
 Brand#23   | MEDIUM BRUSHED TIN        |     28 |          551
 Brand#32   | PROMO PLATED STEEL        |     28 |          551
 Brand#52   | MEDIUM PLATED COPPER      |     28 |          551
 Brand#51   | MEDIUM POLISHED BRASS     |      3 |          550
 Brand#13   | MEDIUM ANODIZED NICKEL    |     36 |          548
 Brand#23   | SMALL ANODIZED STEEL      |      3 |          548
 Brand#23   | SMALL POLISHED BRASS      |     36 |          548
 Brand#42   | PROMO BRUSHED COPPER      |     28 |          548
 Brand#43   | MEDIUM PLATED STEEL       |     10 |          548
 Brand#44   | SMALL POLISHED COPPER     |     25 |          548
 Brand#53   | STANDARD BURNISHED NICKEL |     50 |          548
 Brand#54   | ECONOMY BRUSHED BRASS     |     10 |          548
 Brand#54   | SMALL POLISHED NICKEL     |     39 |          548
 Brand#22   | MEDIUM ANODIZED NICKEL    |      3 |          547
 Brand#42   | PROMO PLATED NICKEL       |     50 |          547
 Brand#54   | STANDARD BRUSHED COPPER   |     28 |          547
 Brand#55   | ECONOMY PLATED STEEL      |     15 |          546
 Brand#12   | MEDIUM POLISHED NICKEL    |     25 |          544
 Brand#13   | ECONOMY PLATED TIN        |     10 |          544
 Brand#13   | SMALL BRUSHED TIN         |     50 |          544
 Brand#14   | LARGE POLISHED STEEL      |     10 |          544
 Brand#14   | MEDIUM BRUSHED TIN        |     28 |          544
 Brand#14   | PROMO BURNISHED BRASS     |     15 |          544
 Brand#14   | SMALL PLATED TIN          |     50 |          544
 Brand#21   | PROMO BURNISHED STEEL     |     25 |          544
 Brand#22   | MEDIUM ANODIZED TIN       |     39 |          544
 Brand#22   | MEDIUM BRUSHED NICKEL     |     36 |          544
 Brand#22   | PROMO BURNISHED COPPER    |     39 |          544
 Brand#23   | PROMO POLISHED COPPER     |     28 |          544
 Brand#31   | ECONOMY ANODIZED NICKEL   |     50 |          544
 Brand#32   | PROMO PLATED TIN          |     39 |          544
 Brand#32   | SMALL BRUSHED NICKEL      |      3 |          544
 Brand#32   | STANDARD POLISHED NICKEL  |     50 |          544
 Brand#35   | LARGE BRUSHED COPPER      |     25 |          544
 Brand#41   | PROMO POLISHED BRASS      |     50 |          544
