# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
pgxl5;60;1440229426;-1;33.62;0.00;11.63;28.18;0.14;26.44
pgxl5;60;1440229426;0;22.18;0.00;10.29;42.26;0.25;25.02
pgxl5;60;1440229426;1;42.88;0.00;14.14;19.03;0.05;23.90
pgxl5;60;1440229426;2;41.24;0.00;11.90;27.99;0.18;18.70
pgxl5;60;1440229426;3;27.81;0.00;10.16;23.78;0.07;38.18
pgxl5;60;1440229486;-1;14.38;0.00;5.46;50.45;0.27;29.43
pgxl5;60;1440229486;0;15.26;0.00;9.14;54.61;0.30;20.68
pgxl5;60;1440229486;1;12.94;0.00;4.05;52.60;0.18;30.24
pgxl5;60;1440229486;2;16.56;0.00;5.29;61.44;0.45;16.25
pgxl5;60;1440229486;3;12.80;0.00;3.36;33.55;0.16;50.12
pgxl5;60;1440229546;-1;41.88;0.00;13.00;21.57;0.29;23.27
pgxl5;60;1440229546;0;43.07;0.00;21.61;12.25;0.35;22.72
pgxl5;60;1440229546;1;41.30;0.00;10.12;23.47;0.28;24.83
pgxl5;60;1440229546;2;47.31;0.00;11.49;28.09;0.29;12.83
pgxl5;60;1440229546;3;35.79;0.00;8.45;22.85;0.23;32.68
pgxl5;60;1440229606;-1;19.23;0.11;6.99;24.95;0.20;48.52
pgxl5;60;1440229606;0;14.28;0.09;6.34;15.78;0.23;63.29
pgxl5;60;1440229606;1;22.67;0.11;7.78;26.41;0.16;42.87
pgxl5;60;1440229606;2;28.71;0.18;9.74;41.59;0.29;19.49
pgxl5;60;1440229606;3;11.69;0.03;4.23;16.63;0.12;67.29
pgxl5;60;1440229666;-1;25.29;0.00;6.17;31.88;0.03;36.64
pgxl5;60;1440229666;0;14.57;0.00;3.98;29.47;0.03;51.95
pgxl5;60;1440229666;1;31.39;0.00;7.14;29.00;0.03;32.43
pgxl5;60;1440229666;2;33.98;0.00;8.11;56.70;0.07;1.14
pgxl5;60;1440229666;3;21.31;0.00;5.44;12.73;0.00;60.52
pgxl5;60;1440229726;-1;9.45;0.00;1.69;6.21;0.01;82.64
pgxl5;60;1440229726;0;0.65;0.00;0.13;0.49;0.02;98.71
pgxl5;60;1440229726;1;15.15;0.00;2.17;6.21;0.00;76.47
pgxl5;60;1440229726;2;21.79;0.00;3.28;18.20;0.02;56.72
pgxl5;60;1440229726;3;0.23;0.00;1.15;0.00;0.02;98.60
pgxl5;60;1440229786;-1;1.97;0.00;1.22;6.83;0.01;89.98
pgxl5;60;1440229786;0;2.04;0.00;1.67;0.00;0.00;96.29
pgxl5;60;1440229786;1;0.40;0.00;0.35;0.00;0.00;99.25
pgxl5;60;1440229786;2;5.46;0.00;1.70;27.59;0.03;65.22
pgxl5;60;1440229786;3;0.02;0.00;1.17;0.00;0.00;98.82
pgxl5;60;1440229846;-1;3.86;0.00;0.40;1.77;0.00;93.97
pgxl5;60;1440229846;0;0.03;0.00;0.17;0.00;0.02;99.78
pgxl5;60;1440229846;1;0.02;0.00;0.02;0.00;0.02;99.95
pgxl5;60;1440229846;2;15.38;0.00;0.42;7.07;0.00;77.13
pgxl5;60;1440229846;3;0.03;0.00;1.00;0.00;0.00;98.97
pgxl5;60;1440229906;-1;7.41;0.00;2.97;2.97;0.04;86.61
pgxl5;60;1440229906;0;2.36;0.00;0.66;3.25;0.10;93.63
pgxl5;60;1440229906;1;5.48;0.00;2.99;3.43;0.02;88.09
pgxl5;60;1440229906;2;21.34;0.00;7.86;1.98;0.03;68.78
pgxl5;60;1440229906;3;0.37;0.00;0.30;3.23;0.02;96.07
pgxl5;60;1440229966;-1;3.95;0.00;3.27;31.81;0.18;60.79
pgxl5;60;1440229966;0;1.51;0.00;1.26;31.57;0.30;65.36
pgxl5;60;1440229966;1;0.50;0.00;1.74;38.63;0.12;59.01
pgxl5;60;1440229966;2;13.60;0.00;9.83;35.46;0.24;40.86
pgxl5;60;1440229966;3;0.21;0.00;0.29;21.67;0.09;77.75
pgxl5;60;1440230026;-1;7.51;0.00;3.13;21.43;0.06;67.88
pgxl5;60;1440230026;0;1.99;0.00;1.51;1.09;0.00;95.41
pgxl5;60;1440230026;1;6.68;0.00;3.53;13.47;0.03;76.28
pgxl5;60;1440230026;2;16.17;0.00;5.69;73.23;0.19;4.71
pgxl5;60;1440230026;3;5.67;0.00;1.89;0.69;0.00;91.76
pgxl5;60;1440230086;-1;8.02;0.00;2.27;58.61;0.17;30.92
pgxl5;60;1440230086;0;4.07;0.00;1.60;55.90;0.09;38.34
pgxl5;60;1440230086;1;5.52;0.00;2.64;66.07;0.10;25.67
pgxl5;60;1440230086;2;19.25;0.00;3.47;65.10;0.44;11.74
pgxl5;60;1440230086;3;3.55;0.00;1.39;47.67;0.07;47.32
pgxl5;60;1440230146;-1;5.02;0.00;2.21;41.52;0.14;51.11
pgxl5;60;1440230146;0;4.70;0.00;1.43;33.36;0.07;60.45
pgxl5;60;1440230146;1;3.13;0.00;1.42;43.46;0.05;51.94
