BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#45'
	and p_type not like 'SMALL BURNISHED%'
	and p_size in (20, 41, 5, 4, 16, 18, 17, 19)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#14   | ECONOMY BRUSHED COPPER    |     19 |          580
 Brand#25   | PROMO POLISHED COPPER     |     18 |          580
 Brand#22   | ECONOMY ANODIZED BRASS    |      4 |          576
 Brand#43   | STANDARD PLATED BRASS     |     20 |          576
 Brand#13   | LARGE PLATED TIN          |     16 |          575
 Brand#33   | LARGE PLATED BRASS        |     16 |          575
 Brand#14   | SMALL PLATED NICKEL       |     41 |          572
 Brand#24   | PROMO BURNISHED BRASS     |     41 |          572
 Brand#44   | STANDARD BURNISHED BRASS  |     18 |          572
 Brand#25   | STANDARD PLATED NICKEL    |     19 |          571
 Brand#34   | PROMO PLATED NICKEL       |      4 |          568
 Brand#34   | MEDIUM BRUSHED STEEL      |      5 |          567
 Brand#21   | ECONOMY ANODIZED STEEL    |     41 |          565
 Brand#15   | STANDARD PLATED BRASS     |     19 |          564
 Brand#22   | MEDIUM POLISHED NICKEL    |     20 |          564
 Brand#32   | MEDIUM PLATED TIN         |      4 |          564
 Brand#34   | PROMO ANODIZED STEEL      |     41 |          564
 Brand#52   | LARGE BRUSHED STEEL       |      4 |          563
 Brand#34   | PROMO ANODIZED STEEL      |     16 |          562
 Brand#42   | ECONOMY BRUSHED COPPER    |      5 |          562
 Brand#14   | ECONOMY BURNISHED BRASS   |      5 |          560
 Brand#21   | SMALL BRUSHED COPPER      |     18 |          560
 Brand#31   | PROMO POLISHED BRASS      |     17 |          560
 Brand#44   | LARGE BRUSHED BRASS       |     18 |          560
